,time+0(UTC),time_+8(cn/home),time_+9(jp),time_-5(ca),cn2cahome_Loss_Rate,cn2cahome_RTT_Min,cn2cahome_RTT_Max,cn2cahome_RTT_Avg,cn2cahome_RTT_stddev,cn2cahome_stddev/Avg,cn2cahome_Distance(est)(km),cn2cahome_Avg/Distance,cn2cahome_Number_of_Hops,cn2ca_Loss_Rate,cn2ca_RTT_Min,cn2ca_RTT_Max,cn2ca_RTT_Avg,cn2ca_RTT_stddev,cn2ca_stddev/Avg,cn2ca_Distance(est)(km),cn2ca_Avg/Distance,cn2ca_Number_of_Hops,cn2jp_Loss_Rate,cn2jp_RTT_Min,cn2jp_RTT_Max,cn2jp_RTT_Avg,cn2jp_RTT_stddev,cn2jp_stddev/Avg,cn2jp_Distance(est)(km),cn2jp_Avg/Distance,cn2jp_Number_of_Hops,ca2jp_Loss_Rate,ca2jp_RTT_Min,ca2jp_RTT_Max,ca2jp_RTT_Avg,ca2jp_RTT_stddev,ca2jp_stddev/Avg,ca2jp_Distance(est)(km),ca2jp_Avg/Distance,ca2jp_Number_of_Hops,ca2cahome_Loss_Rate,ca2cahome_RTT_Min,ca2cahome_RTT_Max,ca2cahome_RTT_Avg,ca2cahome_RTT_stddev,ca2cahome_stddev/Avg,ca2cahome_Distance(est)(km),ca2cahome_Avg/Distance,ca2cahome_Number_of_Hops,jp2cahome_Loss_Rate,jp2cahome_RTT_Min,jp2cahome_RTT_Max,jp2cahome_RTT_Avg,jp2cahome_RTT_stddev,jp2cahome_stddev/Avg,jp2cahome_Distance(est)(km),jp2cahome_Avg/Distance,jp2cahome_Number_of_Hops,home2ca_Loss_Rate,home2ca_RTT_Min,home2ca_RTT_Max,home2ca_RTT_Avg,home2ca_RTT_stddev,home2ca_stddev/Avg,home2ca_Distance(est)(km),home2ca_Avg/Distance,home2ca_Number_of_Hops,home2cn_Loss_Rate,home2cn_RTT_Min,home2cn_RTT_Max,home2cn_RTT_Avg,home2cn_RTT_stddev,home2cn_stddev/Avg,home2cn_Distance(est)(km),home2cn_Avg/Distance,home2cn_Number_of_Hops,home2jp_Loss_Rate,home2jp_RTT_Min,home2jp_RTT_Max,home2jp_RTT_Avg,home2jp_RTT_stddev,home2jp_stddev/Avg,home2jp_Distance(est)(km),home2jp_Avg/Distance,home2jp_Number_of_Hops,home2cahome_Loss_Rate,home2cahome_RTT_Min,home2cahome_RTT_Max,home2cahome_RTT_Avg,home2cahome_RTT_stddev,home2cahome_stddev/Avg,home2cahome_Distance(est)(km),home2cahome_Avg/Distance,home2cahome_Number_of_Hops
202010291410,202010290610,202010291410,,,0.25,198.568,205.668,200.275,1.891,0.009,9186,0.022,17,0.10,231.049,232.370,231.456,0.438,0.002,11559,0.020,24,0.20,88.162,90.232,89.137,0.580,0.007,1920,0.046,17,0.0,159.897,161.036,160.052,0.230,0.001,10346,0.015,8,0.0,56.604,62.165,58.635,1.803,0.031,3360,0.017,8,0.0,107.036,115.712,109.336,2.686,0.025,7548,0.014,10,0.5,218.223,3806.069,411.073,800.212,1.947,11644,0.035,25,0.0,25.152,26.041,25.580,0.307,0.012,566,0.045,,0.25,289.604,300.735,295.268,3.517,0.012,2432,0.121,19,0.0,240.447,268.979,255.313,8.644,0.034,9478,0.027,17
202010291420,202010290620,202010291420,,,0.30,198.462,203.972,199.838,1.711,0.009,9186,0.022,17,0.25,231.036,232.904,231.367,0.507,0.002,11559,0.020,22,0.10,48.953,72.013,59.373,6.429,0.108,1920,0.031,17,0.0,160.192,161.269,160.312,0.230,0.001,10346,0.015,8,0.0,56.620,59.413,57.521,0.632,0.011,3360,0.017,8,0.0,107.298,109.355,107.905,0.600,0.006,7548,0.014,9,0.15,219.463,229.358,222.515,2.567,0.012,11644,0.019,25,0.0,24.729,26.319,25.742,0.317,0.012,566,0.045,,0.20,287.289,299.626,292.342,2.813,0.010,2432,0.120,20,0.0,240.836,267.158,257.824,7.293,0.028,9478,0.027,17
202010291430,202010290630,202010291430,,,0.10,198.958,204.542,199.989,1.523,0.008,9186,0.022,17,0.20,231.153,233.399,231.478,0.527,0.002,11559,0.020,24,0.15,39.118,61.187,47.022,7.955,0.169,1920,0.024,17,0.0,159.880,161.953,160.249,0.598,0.004,10346,0.015,8,0.0,56.760,62.120,59.529,1.518,0.026,3360,0.018,9,0.0,106.986,110.104,107.879,0.678,0.006,7548,0.014,10,0.15,219.193,229.339,222.502,2.613,0.012,11644,0.019,25,0.0,23.996,26.101,25.632,0.432,0.017,566,0.045,,0.30,290.157,302.810,295.136,3.721,0.013,2432,0.121,18,0.0,236.640,279.695,262.671,11.135,0.042,9478,0.028,17
202010291440,202010290640,202010291440,,,0.10,198.639,204.317,200.489,2.071,0.010,9186,0.022,17,0.15,231.057,234.323,231.599,0.928,0.004,11559,0.020,24,0.20,44.971,85.973,62.615,10.150,0.162,1920,0.033,17,0.0,159.963,160.242,160.047,0.062,0.000,10346,0.015,8,0.0,56.524,62.182,58.101,1.808,0.031,3360,0.017,9,0.0,107.170,116.797,108.888,2.497,0.023,7548,0.014,9,0.10,218.596,228.970,222.229,3.475,0.016,11644,0.019,26,0.0,24.801,26.007,25.673,0.278,0.011,566,0.045,,0.15,288.576,302.714,294.869,4.443,0.015,2432,0.121,22,0.0,240.625,275.085,261.957,8.367,0.032,9478,0.028,17
202010291450,202010290650,202010291450,,,0.30,198.669,204.472,200.862,2.031,0.010,9186,0.022,17,0.40,231.076,233.210,231.693,0.703,0.003,11559,0.020,22,0.40,89.041,89.909,89.309,0.248,0.003,1920,0.047,17,0.0,159.929,160.525,160.032,0.117,0.001,10346,0.015,8,0.0,56.744,62.225,58.239,1.464,0.025,3360,0.017,8,0.0,107.134,112.962,108.724,1.766,0.016,7548,0.014,9,0.10,219.027,235.034,224.024,3.917,0.017,11644,0.019,25,0.0,24.467,27.877,25.707,0.653,0.025,566,0.045,,0.20,290.363,306.440,295.865,4.669,0.016,2432,0.122,19,0.0,230.133,278.462,254.964,12.384,0.049,9478,0.027,17
202010291500,202010290700,202010291500,,,0.30,198.420,247.607,207.173,15.899,0.077,9186,0.023,17,0.10,231.168,232.497,231.507,0.362,0.002,11559,0.020,24,0.40,89.038,92.876,89.872,1.157,0.013,1920,0.047,17,0.0,160.184,161.443,160.342,0.296,0.002,10346,0.015,9,0.0,56.903,116.954,64.230,13.853,0.216,3360,0.019,8,0.0,107.266,188.477,116.851,19.896,0.170,7548,0.015,9,0.0,217.885,238.082,224.393,4.798,0.021,11644,0.019,25,0.0,23.044,32.523,26.414,2.452,0.093,566,0.047,,0.15,288.346,3879.661,506.334,843.346,1.666,2432,0.208,30,0.0,256.593,324.390,273.500,15.549,0.057,9478,0.029,17
202010291510,202010290710,202010291510,,,0.10,198.432,199.743,198.976,0.368,0.002,9186,0.022,17,0.20,231.115,232.445,231.392,0.332,0.001,11559,0.020,23,0.30,89.005,112.217,96.716,8.257,0.085,1920,0.050,17,0.0,160.165,161.374,160.471,0.361,0.002,10346,0.016,8,0.0,56.549,62.272,57.636,1.228,0.021,3360,0.017,8,0.0,107.196,108.520,107.748,0.439,0.004,7548,0.014,9,0.10,219.193,229.240,223.386,3.356,0.015,11644,0.019,26,0.0,25.281,26.275,25.746,0.334,0.013,566,0.045,,0.15,291.108,307.826,296.886,4.469,0.015,2432,0.122,19,0.0,240.025,3846.053,440.428,781.346,1.774,9478,0.046,17
202010291520,202010290720,202010291520,,,0.15,198.499,233.572,201.687,8.131,0.040,9186,0.022,17,0.20,231.060,232.900,231.301,0.421,0.002,11559,0.020,24,0.30,96.483,120.911,105.345,6.496,0.062,1920,0.055,17,0.0,160.164,160.594,160.254,0.088,0.001,10346,0.015,8,0.0,56.593,62.304,57.798,1.253,0.022,3360,0.017,8,0.0,107.372,112.985,108.190,1.324,0.012,7548,0.014,9,0.15,218.930,3807.580,433.898,843.427,1.944,11644,0.037,25,0.0,23.633,37.647,26.293,2.660,0.101,566,0.046,,0.30,291.262,311.812,299.614,5.079,0.017,2432,0.123,30,0.0,234.960,277.281,261.591,11.916,0.046,9478,0.028,17
202010291530,202010290730,202010291530,,,0.5,198.353,204.936,199.515,1.455,0.007,9186,0.022,17,0.25,231.298,246.557,240.531,5.727,0.024,11559,0.021,22,0.25,92.766,111.080,101.877,5.267,0.052,1920,0.053,17,0.0,160.164,162.074,160.517,0.590,0.004,10346,0.016,8,0.0,56.619,64.408,58.020,2.011,0.035,3360,0.017,8,0.0,107.293,110.375,108.313,1.084,0.010,7548,0.014,9,0.0,217.634,3804.522,404.180,780.107,1.930,11644,0.035,26,0.0,22.703,46.673,27.396,5.385,0.197,566,0.048,,0.15,287.627,304.814,294.917,4.835,0.016,2432,0.121,19,0.0,234.852,277.970,261.525,9.654,0.037,9478,0.028,17
202010291540,202010290740,202010291540,,,0.15,179.446,184.980,180.969,1.286,0.007,9186,0.020,17,0.15,245.163,248.396,245.643,0.889,0.004,11559,0.021,23,0.10,47.824,78.759,69.111,7.957,0.115,1920,0.036,17,0.0,160.165,160.898,160.304,0.153,0.001,10346,0.015,8,0.0,56.590,66.219,57.741,2.007,0.035,3360,0.017,8,0.0,107.312,110.925,108.206,1.066,0.010,7548,0.014,9,0.0,217.620,233.023,224.867,4.883,0.022,11644,0.019,25,0.0,22.839,37.240,26.840,3.585,0.134,566,0.047,,0.20,288.783,308.489,295.899,5.786,0.020,2432,0.122,30,0.5,243.953,270.211,256.590,9.109,0.036,9478,0.027,17
202010291550,202010290750,202010291550,,,0.0,179.801,188.468,181.960,2.205,0.012,9186,0.020,17,0.25,245.147,246.344,245.391,0.277,0.001,11559,0.021,22,0.35,198.052,241.644,225.630,11.810,0.052,1920,0.118,17,0.0,159.721,161.148,160.070,0.465,0.003,10346,0.015,8,0.0,56.900,64.272,59.223,2.251,0.038,3360,0.018,8,0.0,107.128,113.937,108.694,1.810,0.017,7548,0.014,9,0.5,218.590,232.307,225.505,3.452,0.015,11644,0.019,25,0.0,23.146,37.246,26.407,3.302,0.125,566,0.047,,0.25,290.041,3868.685,532.292,891.692,1.675,2432,0.219,20,0.0,235.533,275.407,256.268,10.782,0.042,9478,0.027,17
202010291600,202010290800,202010291600,,,0.15,179.777,188.241,181.244,2.205,0.012,9186,0.020,17,0.0,245.173,254.229,246.082,1.933,0.008,11559,0.021,22,0.30,148.080,160.221,151.047,3.464,0.023,1920,0.079,17,0.0,159.691,161.032,160.017,0.378,0.002,10346,0.015,8,0.0,56.642,64.950,58.411,2.169,0.037,3360,0.017,8,0.0,107.431,112.869,108.650,1.482,0.014,7548,0.014,9,0.10,218.320,233.647,222.479,4.002,0.018,11644,0.019,25,0.0,23.048,36.774,26.471,3.366,0.127,566,0.047,,0.15,290.583,303.574,294.568,2.723,0.009,2432,0.121,18,0.5,234.080,275.066,260.980,9.074,0.035,9478,0.028,17
202010291610,202010290810,202010291610,,,0.70,198.578,199.366,198.892,0.278,0.001,9186,0.022,17,0.5,231.073,232.294,231.329,0.344,0.001,11559,0.020,24,0.25,88.506,151.461,110.601,16.731,0.151,1920,0.058,17,0.0,159.663,161.713,159.910,0.433,0.003,10346,0.015,8,0.0,56.549,62.018,57.544,1.173,0.020,3360,0.017,8,0.0,107.326,109.744,108.062,0.632,0.006,7548,0.014,9,0.15,216.852,245.515,226.359,8.061,0.036,11644,0.019,25,0.0,22.778,36.150,27.409,3.438,0.125,566,0.048,,0.20,290.701,316.917,297.237,6.134,0.021,2432,0.122,20,0.0,236.469,287.019,264.526,11.396,0.043,9478,0.028,17
202010291620,202010290820,202010291620,,,0.10,198.440,199.755,199.045,0.348,0.002,9186,0.022,17,0.5,230.959,232.795,231.557,0.584,0.003,11559,0.020,22,0.10,145.060,148.207,147.482,0.863,0.006,1920,0.077,17,0.0,159.675,160.845,159.815,0.241,0.002,10346,0.015,8,0.0,56.659,61.838,57.899,1.195,0.021,3360,0.017,9,0.0,107.287,109.513,107.891,0.536,0.005,7548,0.014,9,0.10,218.350,238.635,225.809,5.347,0.024,11644,0.019,26,0.0,23.420,46.700,28.663,6.137,0.214,566,0.051,,0.25,289.344,309.205,293.562,4.657,0.016,2432,0.121,19,0.0,236.188,274.907,255.534,12.357,0.048,9478,0.027,17
202010291630,202010290830,202010291630,,,0.5,198.486,204.717,199.837,1.650,0.008,9186,0.022,17,0.5,230.913,232.218,231.235,0.277,0.001,11559,0.020,22,0.20,147.249,161.025,149.683,3.890,0.026,1920,0.078,17,0.0,159.927,161.076,160.124,0.313,0.002,10346,0.015,8,0.0,56.562,61.875,58.031,1.465,0.025,3360,0.017,8,0.0,107.295,117.033,108.266,2.048,0.019,7548,0.014,9,0.10,219.195,229.485,224.058,3.021,0.013,11644,0.019,25,0.0,23.022,41.586,27.088,4.015,0.148,566,0.048,,0.25,289.331,3883.270,533.958,895.147,1.676,2432,0.220,18,0.0,231.654,280.487,255.879,13.518,0.053,9478,0.027,17
202010291640,202010290840,202010291640,,,0.0,198.506,203.616,199.566,1.327,0.007,9186,0.022,17,0.0,231.033,234.523,231.505,0.787,0.003,11559,0.020,23,0.0,194.095,197.650,194.965,0.774,0.004,1920,0.102,17,0.0,159.962,161.777,160.176,0.459,0.003,10346,0.015,9,0.0,56.679,68.944,58.257,2.617,0.045,3360,0.017,8,0.0,107.266,111.634,108.228,1.114,0.010,7548,0.014,9,0.5,216.601,241.406,224.874,6.427,0.029,11644,0.019,25,0.0,22.542,37.974,26.485,3.130,0.118,566,0.047,,0.20,288.955,314.280,295.872,6.451,0.022,2432,0.122,28,0.0,232.038,263.558,244.526,10.402,0.043,9478,0.026,17
202010291650,202010290850,202010291650,,,0.10,198.353,201.711,199.068,0.730,0.004,9186,0.022,17,0.30,231.071,231.701,231.293,0.164,0.001,11559,0.020,24,0.5,204.061,231.354,216.514,7.992,0.037,1920,0.113,17,0.0,160.167,161.220,160.316,0.231,0.001,10346,0.015,8,0.0,56.590,61.623,57.754,1.194,0.021,3360,0.017,8,0.0,107.314,110.170,108.190,0.660,0.006,7548,0.014,9,0.5,216.075,247.474,225.585,7.271,0.032,11644,0.019,25,0.0,23.569,38.640,27.842,3.804,0.137,566,0.049,,0.15,287.846,312.949,296.172,6.721,0.023,2432,0.122,30,0.0,232.727,271.063,246.156,11.312,0.046,9478,0.026,17
202010291700,202010290900,202010291700,,,0.10,198.689,217.792,200.977,4.440,0.022,9186,0.022,17,0.10,231.150,232.894,231.470,0.445,0.002,11559,0.020,22,0.15,95.305,136.427,115.182,12.138,0.105,1920,0.060,17,0.0,159.960,163.226,160.182,0.699,0.004,10346,0.015,8,0.0,56.492,62.224,58.346,1.899,0.033,3360,0.017,8,0.0,107.260,116.308,109.253,2.305,0.021,7548,0.014,10,0.5,218.115,229.127,223.252,3.408,0.015,11644,0.019,25,0.0,24.538,26.840,25.835,0.441,0.017,566,0.046,,0.10,288.585,300.625,293.930,3.028,0.010,2432,0.121,20,0.0,230.978,3829.828,426.383,780.870,1.831,9478,0.045,17
202010291710,202010290910,202010291710,,,0.5,198.597,203.205,199.576,1.140,0.006,9186,0.022,17,0.5,231.098,232.255,231.344,0.328,0.001,11559,0.020,22,0.5,93.428,149.866,124.369,13.583,0.109,1920,0.065,17,0.0,159.950,160.805,160.112,0.185,0.001,10346,0.015,8,0.0,56.696,61.211,57.997,1.033,0.018,3360,0.017,8,0.0,107.288,111.222,108.002,0.889,0.008,7548,0.014,9,0.0,217.504,238.973,224.755,5.015,0.022,11644,0.019,25,0.0,24.890,26.363,25.639,0.380,0.015,566,0.045,,0.25,290.514,301.493,293.974,3.253,0.011,2432,0.121,23,0.0,230.364,272.553,248.423,12.477,0.050,9478,0.026,17
202010291720,202010290920,202010291720,,,0.10,198.382,203.801,199.269,1.447,0.007,9186,0.022,17,0.10,231.056,234.573,231.572,0.824,0.004,11559,0.020,24,0.10,200.867,221.134,210.086,6.567,0.031,1920,0.109,17,0.0,159.949,160.105,160.006,0.037,0.000,10346,0.015,9,0.0,56.803,62.789,58.552,1.864,0.032,3360,0.017,8,0.0,107.412,114.756,108.233,1.535,0.014,7548,0.014,9,0.5,219.986,234.165,225.101,4.151,0.018,11644,0.019,26,0.0,25.182,26.291,25.796,0.273,0.011,566,0.046,,0.20,290.437,314.287,296.232,6.005,0.020,2432,0.122,30,0.0,234.373,267.954,250.156,10.256,0.041,9478,0.026,17
202010291730,202010290930,202010291730,,,0.15,198.232,203.433,199.771,1.754,0.009,9186,0.022,17,0.10,231.096,232.274,231.360,0.366,0.002,11559,0.020,24,0.40,188.517,199.133,193.246,3.319,0.017,1920,0.101,17,0.0,160.171,161.389,160.337,0.338,0.002,10346,0.015,8,0.0,56.496,60.106,57.489,0.984,0.017,3360,0.017,9,0.0,107.198,119.297,109.422,2.855,0.026,7548,0.014,9,0.15,219.111,236.175,224.723,4.720,0.021,11644,0.019,25,0.0,23.033,45.296,26.564,4.384,0.165,566,0.047,,0.15,286.434,309.653,295.295,5.340,0.018,2432,0.121,30,0.0,230.133,3853.619,426.589,786.276,1.843,9478,0.045,17
202010291740,202010290940,202010291740,,,0.15,198.194,203.762,199.541,1.411,0.007,9186,0.022,17,0.5,230.990,232.533,231.393,0.433,0.002,11559,0.020,22,0.10,190.325,217.052,205.927,7.119,0.035,1920,0.107,17,0.0,159.986,161.078,160.170,0.264,0.002,10346,0.015,8,0.0,56.707,61.811,58.080,1.360,0.023,3360,0.017,8,0.0,107.485,114.084,108.664,1.533,0.014,7548,0.014,9,0.0,219.027,248.781,226.366,7.068,0.031,11644,0.019,25,0.0,24.037,31.905,26.065,1.500,0.058,566,0.046,,0.20,292.553,321.920,299.717,8.429,0.028,2432,0.123,19,0.0,232.673,273.455,249.278,10.470,0.042,9478,0.026,17
202010291750,202010290950,202010291750,,,0.0,198.233,205.816,199.382,1.535,0.008,9186,0.022,17,0.5,231.089,231.418,231.233,0.090,0.000,11559,0.020,24,0.10,102.413,107.644,105.446,1.411,0.013,1920,0.055,17,0.0,159.966,161.131,160.193,0.372,0.002,10346,0.015,8,0.0,56.794,61.854,58.027,1.315,0.023,3360,0.017,8,0.0,107.332,112.964,108.224,1.212,0.011,7548,0.014,9,0.0,218.776,235.569,225.046,4.364,0.019,11644,0.019,25,0.0,25.205,32.890,26.107,1.577,0.060,566,0.046,,0.20,292.042,317.561,297.862,6.423,0.022,2432,0.122,20,0.0,228.267,290.667,254.505,16.315,0.064,9478,0.027,17
202010291800,202010291000,202010291800,,,0.15,199.076,208.302,203.452,3.977,0.020,9186,0.022,17,0.10,231.073,232.191,231.278,0.278,0.001,11559,0.020,23,0.10,88.849,134.957,100.591,11.805,0.117,1920,0.052,17,0.0,159.917,160.494,160.017,0.117,0.001,10346,0.015,9,0.0,56.655,63.510,57.908,1.582,0.027,3360,0.017,8,0.0,107.195,113.883,108.548,1.783,0.016,7548,0.014,9,0.0,219.290,243.329,225.189,5.215,0.023,11644,0.019,25,0.0,24.414,27.280,25.718,0.582,0.023,566,0.045,,0.20,290.153,305.310,295.238,3.941,0.013,2432,0.121,20,0.0,234.623,269.561,249.825,11.223,0.045,9478,0.026,17
202010291810,202010291010,202010291810,,,0.0,198.402,203.489,199.336,1.254,0.006,9186,0.022,17,0.0,231.040,231.734,231.161,0.170,0.001,11559,0.020,22,0.25,91.589,103.579,96.529,3.302,0.034,1920,0.050,17,0.0,159.967,160.912,160.054,0.203,0.001,10346,0.015,9,0.0,56.571,62.971,58.487,1.956,0.033,3360,0.017,8,0.0,107.298,112.094,108.255,1.368,0.013,7548,0.014,9,0.15,220.077,234.181,225.306,4.060,0.018,11644,0.019,25,0.0,23.435,31.752,25.563,1.584,0.062,566,0.045,,0.10,290.564,302.520,295.596,3.244,0.011,2432,0.122,19,0.0,233.449,268.145,253.376,9.140,0.036,9478,0.027,17
202010291820,202010291020,202010291820,,,0.25,198.263,200.172,198.880,0.448,0.002,9186,0.022,17,0.5,231.011,233.237,231.438,0.593,0.003,11559,0.020,24,0.0,87.751,102.929,90.747,3.698,0.041,1920,0.047,17,0.0,159.959,162.756,160.327,0.760,0.005,10346,0.015,8,0.0,56.426,61.958,57.852,1.432,0.025,3360,0.017,8,0.0,107.297,109.288,107.891,0.743,0.007,7548,0.014,9,0.5,218.801,3828.765,413.847,804.917,1.945,11644,0.036,25,0.0,24.883,26.094,25.712,0.346,0.013,566,0.045,,0.15,289.708,309.595,296.650,5.750,0.019,2432,0.122,30,0.0,233.928,275.387,250.685,11.928,0.048,9478,0.026,17
202010291830,202010291030,202010291830,,,0.5,198.258,203.362,199.719,1.650,0.008,9186,0.022,17,0.10,230.944,232.192,231.271,0.338,0.001,11559,0.020,24,0.20,89.181,130.819,101.407,11.111,0.110,1920,0.053,17,0.0,159.893,161.814,160.248,0.516,0.003,10346,0.015,8,0.0,56.699,62.263,58.477,1.638,0.028,3360,0.017,8,0.0,107.314,112.256,108.584,1.495,0.014,7548,0.014,9,0.0,218.797,234.016,224.126,4.247,0.019,11644,0.019,25,0.0,22.183,32.147,25.960,1.986,0.077,566,0.046,,0.10,291.080,302.118,295.651,2.875,0.010,2432,0.122,19,0.0,230.646,273.786,251.795,11.502,0.046,9478,0.027,17
202010291840,202010291040,202010291840,,,0.15,198.430,200.363,199.101,0.495,0.002,9186,0.022,17,0.20,231.024,232.096,231.337,0.326,0.001,11559,0.020,23,0.20,89.102,89.858,89.292,0.184,0.002,1920,0.047,17,0.0,159.948,160.419,160.063,0.117,0.001,10346,0.015,8,0.0,56.491,115.850,61.218,13.186,0.215,3360,0.018,8,0.0,107.139,109.636,107.937,0.640,0.006,7548,0.014,9,0.0,218.409,234.050,222.845,3.579,0.016,11644,0.019,25,0.0,24.090,29.542,25.658,1.067,0.042,566,0.045,,0.5,293.584,301.981,297.148,2.588,0.009,2432,0.122,21,0.0,229.538,3832.628,426.853,781.408,1.831,9478,0.045,17
202010291850,202010291050,202010291850,,,0.30,198.425,201.384,199.142,0.743,0.004,9186,0.022,17,0.25,231.028,232.174,231.405,0.452,0.002,11559,0.020,22,0.15,188.542,214.154,204.967,7.408,0.036,1920,0.107,17,0.0,159.984,169.547,160.601,2.073,0.013,10346,0.016,8,0.0,57.115,61.613,57.954,1.272,0.022,3360,0.017,8,0.0,107.489,114.434,109.152,1.834,0.017,7548,0.014,10,0.5,218.863,240.963,225.496,6.544,0.029,11644,0.019,25,0.0,23.654,29.764,25.717,1.060,0.041,566,0.045,,0.25,290.741,3918.745,541.580,902.639,1.667,2432,0.223,28,0.0,234.338,3831.667,437.959,778.699,1.778,9478,0.046,17
202010291900,202010291100,202010291900,,,0.15,198.309,203.902,200.648,2.087,0.010,9186,0.022,17,0.15,231.054,232.146,231.400,0.419,0.002,11559,0.020,24,0.35,193.251,214.717,204.482,7.187,0.035,1920,0.107,17,0.0,160.218,163.261,160.951,0.906,0.006,10346,0.016,8,0.0,56.638,62.854,58.923,1.977,0.034,3360,0.018,9,0.0,107.288,117.628,109.458,2.463,0.023,7548,0.015,9,0.0,219.160,241.387,225.075,5.891,0.026,11644,0.019,26,0.0,25.150,25.927,25.543,0.269,0.011,566,0.045,,0.25,291.879,307.438,298.443,4.488,0.015,2432,0.123,20,0.0,233.844,318.971,258.686,18.353,0.071,9478,0.027,17
202010291910,202010291110,202010291910,,,0.25,198.536,203.600,199.293,1.190,0.006,9186,0.022,17,0.10,231.029,232.506,231.443,0.498,0.002,11559,0.020,24,0.15,178.096,206.055,193.033,8.072,0.042,1920,0.101,17,0.0,160.136,161.943,160.786,0.602,0.004,10346,0.016,8,0.0,56.597,58.864,57.242,0.611,0.011,3360,0.017,8,0.0,107.289,114.084,108.320,1.541,0.014,7548,0.014,9,0.10,219.138,239.584,226.716,4.943,0.022,11644,0.019,26,0.0,23.294,25.951,25.530,0.555,0.022,566,0.045,,0.10,291.448,316.713,298.148,6.682,0.022,2432,0.123,25,0.0,233.339,273.456,260.076,11.212,0.043,9478,0.027,17
202010291920,202010291120,202010291920,,,0.10,198.641,203.296,199.336,1.104,0.006,9186,0.022,17,0.35,230.966,232.294,231.225,0.321,0.001,11559,0.020,23,0.35,89.680,90.748,90.250,0.320,0.004,1920,0.047,17,0.0,160.110,160.658,160.251,0.108,0.001,10346,0.015,9,0.0,56.590,59.975,57.320,0.777,0.014,3360,0.017,8,0.0,107.342,116.049,108.424,2.006,0.019,7548,0.014,10,0.10,219.477,229.734,222.940,2.679,0.012,11644,0.019,25,0.0,24.598,30.716,26.092,1.474,0.056,566,0.046,,0.25,291.971,315.641,297.050,5.461,0.018,2432,0.122,30,0.0,239.592,285.339,263.373,11.263,0.043,9478,0.028,17
202010291930,202010291130,202010291930,,,0.25,198.443,204.039,199.625,1.417,0.007,9186,0.022,17,0.30,231.038,235.056,231.928,1.092,0.005,11559,0.020,23,0.45,100.842,106.663,104.420,1.716,0.016,1920,0.054,17,0.0,160.178,161.416,160.370,0.327,0.002,10346,0.016,8,0.0,56.602,58.803,57.455,0.691,0.012,3360,0.017,8,0.0,107.155,109.015,107.888,0.652,0.006,7548,0.014,9,0.15,220.007,229.957,223.738,3.050,0.014,11644,0.019,25,0.0,23.671,30.463,25.724,1.231,0.048,566,0.045,,0.15,289.403,305.520,297.428,3.747,0.013,2432,0.122,20,0.0,252.792,3851.695,448.046,780.891,1.743,9478,0.047,17
202010291940,202010291140,202010291940,,,0.10,200.945,202.281,201.443,0.369,0.002,9186,0.022,17,0.25,255.190,260.042,255.905,1.206,0.005,11559,0.022,22,0.35,98.074,107.734,101.829,2.390,0.023,1920,0.053,17,0.0,160.123,161.483,160.325,0.315,0.002,10346,0.015,8,0.0,56.564,103.511,60.593,10.038,0.166,3360,0.018,8,0.0,107.249,112.919,108.018,1.204,0.011,7548,0.014,9,0.0,218.250,230.416,222.626,2.893,0.013,11644,0.019,25,0.0,24.331,33.382,26.273,2.215,0.084,566,0.046,,0.15,291.209,304.603,298.117,3.534,0.012,2432,0.123,19,0.0,250.883,283.376,270.809,7.157,0.026,9478,0.029,17
202010291950,202010291150,202010291950,,,0.25,200.926,215.392,202.747,3.570,0.018,9186,0.022,17,0.0,255.194,278.878,257.372,5.588,0.022,11559,0.022,22,0.10,193.030,212.353,204.636,6.413,0.031,1920,0.107,17,0.0,160.185,161.310,160.394,0.325,0.002,10346,0.016,8,0.0,56.841,74.791,58.378,3.800,0.065,3360,0.017,8,0.0,107.312,109.877,108.154,0.598,0.006,7548,0.014,9,0.10,217.372,237.037,224.600,5.084,0.023,11644,0.019,26,0.0,23.987,32.521,26.777,2.205,0.082,566,0.047,,0.15,295.308,307.704,299.496,3.415,0.011,2432,0.123,18,0.0,230.437,299.831,271.871,13.428,0.049,9478,0.029,17
202010292000,202010291200,202010292000,,,0.15,200.813,205.857,202.025,1.286,0.006,9186,0.022,17,0.20,255.251,257.965,255.611,0.675,0.003,11559,0.022,22,0.20,89.216,103.463,95.406,4.932,0.052,1920,0.050,17,0.0,159.935,161.548,160.358,0.518,0.003,10346,0.015,9,0.0,56.595,61.723,57.644,1.329,0.023,3360,0.017,8,0.0,107.393,112.690,108.423,1.382,0.013,7548,0.014,10,0.5,218.880,231.674,224.158,3.503,0.016,11644,0.019,26,0.0,24.358,26.720,25.728,0.491,0.019,566,0.045,,0.15,291.956,307.179,296.136,3.961,0.013,2432,0.122,18,0.0,261.919,284.537,272.151,6.568,0.024,9478,0.029,17
